,userId,movieId,rating,split_index
4301,25,288,3.0,0
58,1,8360,4.0,0
5330,38,3578,3.0,0
6912,56,3578,4.5,0
1859,12,852,1.0,0
6350,45,653,3.0,0
4447,28,253,5.0,0
8188,62,7153,4.5,0
5930,43,866,4.0,0
6378,46,110,4.5,0
8358,64,551,3.0,0
305,3,1676,3.5,0
7187,57,34523,4.5,0
3801,21,68358,4.0,0
1665,10,2094,1.5,0
4383,26,54503,2.0,0
348,3,3825,2.0,0
6954,57,608,4.5,0
5894,43,364,3.5,0
4527,29,81591,4.5,0
9817,72,3684,3.0,0
5157,36,509,3.0,0
2434,12,67997,4.5,0
1709,11,8910,2.5,0
1132,4,168248,4.5,0
4216,23,2973,5.0,0
2392,12,40870,4.0,0
9059,71,81591,4.0,0
7492,59,1267,4.0,0
3775,21,26662,5.0,0
7203,57,45501,4.0,0
5807,41,2722,4.0,0
8250,62,47200,4.0,0
4697,31,1923,2.0,0
8809,69,31410,5.0,0
5836,42,47,5.0,0
4187,23,2639,2.0,0
5408,38,6953,3.5,0
4077,23,1726,4.0,0
3618,19,118466,4.0,0
9476,72,1923,2.0,0
2669,13,7482,5.0,0
5279,38,296,4.5,0
2613,13,4887,3.0,0
4181,23,2571,1.0,0
3156,18,3105,3.5,0
9315,72,1213,4.0,0
9725,72,3101,4.0,0
1828,12,555,4.0,0
6527,46,26133,3.0,0
6289,44,67923,4.5,0
9038,71,527,5.0,0
1704,11,4993,4.0,0
4125,23,2138,4.0,0
4631,31,899,4.0,0
6343,45,592,3.0,0
3009,17,108932,3.0,0
1392,8,953,4.0,0
7044,57,3481,4.5,0
5215,37,296,5.0,0
7255,57,59784,4.0,0
2446,12,73860,3.5,0
6518,46,7618,4.0,0
5564,40,608,4.0,0
9846,72,3877,1.0,0
3253,19,1367,2.5,0
7423,59,596,2.5,0
2957,15,3108,5.0,0
8781,69,4728,1.0,0
5591,40,1704,4.5,0
4585,31,260,1.0,0
4014,23,1225,5.0,0
7460,59,1136,4.0,0
4479,28,2011,4.0,0
321,3,2938,4.0,0
2832,13,77561,4.0,0
8447,66,186,1.5,0
5702,41,1242,5.0,0
4719,31,2353,2.5,0
5089,35,97921,4.0,0
3978,23,1060,5.0,0
3992,23,1124,5.0,0
5557,40,318,5.0,0
4059,23,1573,3.0,0
8989,70,7104,2.5,0
5150,36,474,4.0,0
9289,72,1091,1.0,0
7434,59,899,3.5,0
9878,73,1,3.0,0
1508,9,539,5.0,0
5672,41,589,4.0,0
6691,50,2692,4.5,0
7277,58,58,4.0,0
968,4,5418,3.5,0
1697,11,2581,3.0,0
1027,4,70286,4.5,0
2821,13,73017,4.0,0
7310,58,1233,4.0,0
1939,12,1288,5.0,0
5419,38,7458,3.0,0
178,2,3360,5.0,0
5971,43,1265,5.0,0
3361,19,6377,2.5,0
9259,72,942,4.0,0
8126,62,1221,5.0,0
6149,43,5502,3.0,0
9437,72,1693,3.0,0
8589,67,2017,3.0,0
5888,43,339,4.0,0
8481,66,2529,1.0,0
9724,72,3098,4.0,0
65,1,27193,3.0,0
3266,19,1911,1.5,0
7841,61,543,4.0,0
1497,9,442,3.0,0
1887,12,1060,4.5,0
4565,31,11,3.5,0
7397,59,272,3.5,0
2677,13,8636,4.0,0
5345,38,4148,2.5,0
7307,58,1209,3.5,0
3222,19,595,3.0,0
9085,72,76,3.0,0
7375,58,54190,5.0,0
6446,46,2761,3.0,0
5824,41,2989,2.0,0
9935,74,588,5.0,0
1967,12,1474,2.0,0
9095,72,147,4.0,0
2495,13,924,3.5,0
9512,72,2072,3.0,0
8545,67,589,3.0,0
3709,20,3508,5.0,0
9182,72,516,2.0,0
1104,4,112852,3.0,0
8674,68,51662,3.5,0
6085,43,3198,3.5,0
2231,12,3893,2.0,0
8432,65,140928,2.0,0
9588,72,2359,4.0,0
7487,59,1252,3.0,0
6983,57,1584,4.0,0
4757,31,3081,3.0,0
1556,9,1028,5.0,0
1889,12,1080,3.0,0
8594,67,2054,2.0,0
9788,72,3477,4.0,0
493,3,6874,4.5,0
2048,12,2124,3.0,0
7533,59,2054,2.5,0
1364,8,511,4.0,0
4509,29,2125,2.5,0
2720,13,44195,4.5,0
3603,19,112183,3.5,0
6602,47,852,3.0,0
369,3,4023,4.0,0
2587,13,3703,3.0,0
2703,13,33794,4.5,0
2747,13,53519,4.0,0
8294,62,57669,3.5,0
9857,72,4007,3.0,0
9394,72,1500,5.0,0
4859,31,6539,1.5,0
1182,5,288,4.0,0
8504,66,4886,3.5,0
9188,72,538,4.0,0
8192,62,7438,4.5,0
5976,43,1282,3.0,0
2777,13,60069,5.0,0
2592,13,3948,4.0,0
6942,57,337,4.0,0
6087,43,3252,3.5,0
2103,12,2580,2.5,0
584,3,43928,2.5,0
580,3,40819,4.0,0
9595,72,2387,3.0,0
326,3,3300,4.5,0
5861,43,11,3.0,0
1715,12,2,2.0,0
1882,12,1042,2.5,0
6470,46,3365,4.0,0
3381,19,7153,5.0,0
7620,59,3996,4.5,0
3885,23,144,3.0,0
8791,69,5903,3.0,0
6361,45,765,3.0,0
4571,31,47,3.0,0
9494,72,2000,5.0,0
8224,62,37477,3.5,0
2970,16,2023,4.0,0
3912,23,357,5.0,0
487,3,6708,4.0,0
2189,12,3392,1.0,0
7969,61,1985,2.0,0
1541,9,971,3.0,0
1236,5,1196,5.0,0
2890,14,111759,4.5,0
8227,62,38886,3.0,0
6238,43,40583,4.5,0
5483,38,59784,3.5,0
7924,61,1393,4.0,0
2561,13,2762,3.0,0
8477,66,2006,1.0,0
469,3,6365,4.0,0
389,3,4369,4.0,0
3457,19,46578,3.0,0
4213,23,2929,5.0,0
9879,73,6,5.0,0
6220,43,27846,4.5,0
7926,61,1407,2.0,0
6956,57,663,4.5,0
8780,69,4641,5.0,0
3459,19,47629,3.0,0
166,2,2745,5.0,0
8727,69,1222,5.0,0
4556,30,6711,0.5,0
1014,4,53956,4.5,0
9979,75,500,3.5,0
5751,41,2058,4.0,0
8597,67,2081,4.0,0
6961,57,805,3.5,0
8367,64,2571,5.0,0
4111,23,2011,3.0,0
8243,62,45447,4.0,0
4529,30,377,1.5,0
848,3,114847,4.0,0
7300,58,1084,5.0,0
5582,40,1245,3.5,0
8201,62,8937,4.0,0
7635,59,4499,4.0,0
9600,72,2405,2.0,0
4680,31,1485,1.5,0
9160,72,431,2.0,0
7873,61,955,5.0,0
6977,57,1405,4.0,0
7186,57,34437,4.0,0
9574,72,2311,4.0,0
8890,70,1210,3.5,0
4276,25,159,3.0,0
6066,43,2890,3.5,0
4871,31,7121,3.5,0
7021,57,2692,4.0,0
7733,59,8591,2.5,0
6221,43,27865,3.0,0
7569,59,2947,3.0,0
3713,20,3873,5.0,0
5994,43,1527,4.5,0
5900,43,454,3.5,0
5667,41,511,3.0,0
8976,70,5445,4.0,0
7688,59,6303,2.5,0
6998,57,1961,4.5,0
5205,36,1393,4.0,0
3485,19,59784,3.5,0
8795,69,6016,5.0,0
1989,12,1641,4.0,0
6650,49,500,5.0,0
3568,19,98491,5.0,0
2389,12,40278,3.5,0
3551,19,93240,3.5,0
549,3,30793,3.5,0
3286,19,2664,2.5,0
7102,57,5879,1.5,0
690,3,68952,2.5,0
6850,55,1217,3.0,0
5742,41,1954,4.0,0
4316,25,350,3.0,0
5425,38,8636,2.0,0
6208,43,8949,3.0,0
5254,37,72998,5.0,0
8662,68,6874,4.0,0
7610,59,3740,3.5,0
8793,69,5989,4.0,0
9137,72,339,3.0,0
3777,21,27773,4.5,0
3635,19,134853,4.0,0
3184,18,6539,4.0,0
5627,40,54286,4.0,0
3933,23,506,3.0,0
7944,61,1586,4.0,0
4710,31,2115,2.0,0
7341,58,2015,4.0,0
8041,61,2805,4.0,0
9497,72,2003,3.0,0
5122,36,208,4.0,0
4332,25,480,4.0,0
9122,72,261,4.0,0
2773,13,59615,4.0,0
7767,60,2161,2.0,0
5045,34,3999,3.0,0
5227,37,2858,5.0,0
3056,18,539,3.0,0
9918,74,150,1.0,0
906,3,179819,3.5,0
2739,13,52321,3.5,0
5715,41,1387,3.0,0
2943,15,2677,5.0,0
8497,66,4022,4.0,0
6243,43,44191,3.5,0
5707,41,1304,3.0,0
45,1,7318,2.0,0
8701,69,344,5.0,0
5039,34,2459,4.0,0
4498,29,147,3.5,0
4562,30,91542,3.0,0
2347,12,8360,3.5,0
6,1,1175,3.5,0
9839,72,3826,3.0,0
1285,7,165,3.0,0
3699,20,2716,4.5,0
4962,31,71460,2.5,0
1253,6,161,2.0,0
4606,31,474,3.5,0
7822,61,351,4.0,0
626,3,53996,4.0,0
9123,72,273,3.0,0
8194,62,7976,3.5,0
1553,9,1019,4.0,0
3725,20,6548,4.0,0
4669,31,1291,2.0,0
8861,70,587,2.5,0
5848,42,1610,3.0,0
4741,31,2731,3.0,0
8050,61,2959,5.0,0
6128,43,4873,3.5,0
9712,72,3020,4.0,0
3911,23,356,5.0,0
3884,23,125,5.0,0
2097,12,2481,3.5,0
4827,31,5151,1.5,0
3036,18,266,0.5,0
8461,66,708,3.5,0
4784,31,3801,4.0,0
4179,23,2539,5.0,0
7497,59,1288,2.5,0
9191,72,541,4.0,0
6543,47,36,5.0,0
9571,72,2291,4.0,0
3840,21,136020,4.0,0
3788,21,57669,3.0,0
9650,72,2667,2.0,0
6877,55,7361,4.0,0
3604,19,112512,4.0,0
8415,65,111362,5.0,0
6235,43,37830,2.5,0
24,1,4144,5.0,0
9952,75,207,2.5,0
956,4,3793,1.5,0
9372,72,1377,4.0,0
9907,73,778,5.0,0
9831,72,3770,3.0,0
9948,75,110,3.0,0
1509,9,540,4.0,0
614,3,50872,4.0,0
6664,50,344,5.0,0
8027,61,2599,4.0,0
3676,20,1196,5.0,0
5502,38,76251,2.0,0
2927,15,1918,3.0,0
6024,43,2020,3.5,0
2107,12,2657,3.5,0
8057,61,3079,4.0,0
3591,19,108977,4.0,0
7518,59,1663,3.5,0
7783,60,2791,3.0,0
3657,19,148474,4.0,0
9453,72,1792,1.0,0
7121,57,6695,1.0,0
1335,8,207,2.0,0
4724,31,2445,2.5,0
2540,13,2060,4.0,0
9377,72,1391,3.0,0
73,2,150,4.0,0
6669,50,455,2.5,0
1929,12,1257,4.5,0
9115,72,231,1.0,0
6803,53,4973,5.0,0
6204,43,8645,2.5,0
5102,36,7,3.0,0
996,4,44191,2.5,0
8173,62,5782,4.5,0
1976,12,1518,3.0,0
5172,36,631,2.0,0
6019,43,2000,3.5,0
2289,12,5119,4.5,0
6199,43,8622,3.0,0
9713,72,3033,3.0,0
4491,28,2985,5.0,0
8970,70,4973,5.0,0
5131,36,272,3.0,0
3450,19,44115,2.5,0
4148,23,2334,3.0,0
512,3,7445,3.5,0
6437,46,2000,4.0,0
9353,72,1296,4.0,0
1834,12,592,5.0,0
2043,12,2096,2.5,0
1127,4,152081,4.5,0
5236,37,6539,4.0,0
1103,4,112552,4.5,0
4233,23,4424,3.0,0
4532,30,1080,4.0,0
705,3,72011,4.0,0
1982,12,1552,2.0,0
7710,59,7153,4.5,0
188,2,4016,5.0,0
3050,18,410,3.0,0
9852,72,3952,4.0,0
9805,72,3549,4.0,0
4933,31,53953,1.5,0
7762,60,2075,3.0,0
1872,12,932,4.0,0
4536,30,1220,5.0,0
9868,72,4091,3.0,0
4370,26,1969,3.0,0
1,1,306,3.5,0
9037,71,480,5.0,0
2320,12,6254,4.0,0
5692,41,1198,5.0,0
8125,62,1220,3.5,0
3319,19,4367,2.5,0
518,3,8370,4.0,0
5989,43,1394,5.0,0
1848,12,736,3.0,0
517,3,8368,4.0,0
5666,41,494,3.0,0
4568,31,34,3.5,0
964,4,4993,4.5,0
8870,70,780,2.0,0
2340,12,7352,4.0,0
1625,9,1375,5.0,0
4641,31,1078,2.0,0
1446,8,1617,5.0,0
3655,19,148470,4.0,0
4040,23,1343,4.0,0
5778,41,2414,3.0,0
5291,38,1196,4.5,0
9052,71,68157,5.0,0
2766,13,57669,4.0,0
2900,15,480,3.0,0
8259,62,48738,4.0,0
9978,75,480,3.0,0
2874,14,4973,5.0,0
8252,62,47640,2.5,0
934,4,1580,4.5,0
3064,18,593,4.0,0
5377,38,5502,3.5,0
8412,65,103042,4.0,0
109,2,1270,4.0,0
6406,46,1099,3.0,0
1926,12,1244,4.5,0
9937,74,592,3.0,0
447,3,5853,3.0,0
1069,4,93840,4.5,0
204,2,4995,5.0,0
4921,31,48774,2.0,0
7717,59,7618,3.0,0
6736,50,106918,4.5,0
6997,57,1923,3.5,0
8332,63,78772,1.0,0
7565,59,2819,3.5,0
358,3,3986,3.5,0
7340,58,1953,4.5,0
9562,72,2266,3.0,0
2447,12,74416,3.0,0
2944,15,2699,3.0,0
3282,19,2412,4.0,0
9118,72,252,3.0,0
8964,70,4306,4.0,0
9048,71,4306,5.0,0
1983,12,1580,3.5,0
1635,9,1394,1.0,0
4788,31,3911,3.5,0
9687,72,2858,5.0,0
6821,54,1101,3.0,0
547,3,27808,3.0,0
8232,62,40629,4.5,0
3065,18,595,2.5,0
7789,60,2968,5.0,0
8733,69,1356,1.0,0
982,4,7324,3.0,0
8718,69,780,4.0,0
9070,72,17,5.0,0
17,1,2573,4.0,0
1061,4,90866,2.5,0
7194,57,38886,4.0,0
4317,25,356,2.0,0
8154,62,3989,4.0,0
4830,31,5349,2.0,0
2672,13,8366,3.0,0
820,3,106782,4.5,0
3819,21,91630,3.5,0
8457,66,552,2.0,0
4037,23,1302,5.0,0
1223,5,788,3.0,0
1083,4,103228,4.0,0
2641,13,6283,5.0,0
4834,31,5445,1.5,0
2143,12,2947,4.0,0
7850,61,597,5.0,0
3466,19,50583,3.5,0
264,3,296,5.0,0
3458,19,46723,1.5,0
2131,12,2858,4.0,0
4476,28,1676,5.0,0
7888,61,1042,3.0,0
3870,23,25,4.0,0
942,4,2716,4.0,0
1773,12,296,5.0,0
2724,13,45722,3.0,0
7994,61,2147,3.0,0
1606,9,1307,3.0,0
1396,8,1029,3.0,0
7690,59,6358,3.0,0
686,3,68358,4.0,0
1006,4,49272,3.5,0
3947,23,555,3.0,0
2668,13,7458,2.0,0
917,4,1036,4.0,0
57,1,8327,5.0,0
3068,18,648,4.0,0
1592,9,1247,4.0,0
8407,65,48780,5.0,0
2831,13,77364,2.5,0
9763,72,3298,4.0,0
3418,19,27608,4.0,0
4437,27,3263,4.0,0
1726,12,29,4.0,0
8747,69,2194,5.0,0
1892,12,1091,3.5,0
1100,4,111759,4.0,0
478,3,6535,2.0,0
6988,57,1721,1.0,0
6420,46,1291,4.5,0
2534,13,1921,3.5,0
2537,13,2012,3.5,0
1915,12,1219,5.0,0
3759,21,5418,5.0,0
8295,62,58559,4.0,0
457,3,5989,4.0,0
323,3,3091,4.0,0
4901,31,32587,3.0,0
1309,8,11,3.0,0
1839,12,608,5.0,0
3684,20,1266,4.5,0
6812,53,109374,5.0,0
1482,9,356,5.0,0
5078,35,45501,4.0,0
3908,23,348,4.0,0
643,3,57368,2.5,0
7109,57,6188,4.0,0
3118,18,1663,4.0,0
1891,12,1089,4.0,0
1449,8,1653,2.0,0
6774,52,4361,4.0,0
6973,57,1270,4.5,0
5581,40,1222,4.5,0
634,3,55805,4.0,0
9796,72,3512,2.0,0
1775,12,316,3.0,0
4327,25,434,3.0,0
4331,25,474,5.0,0
6215,43,26662,4.5,0
782,3,95875,4.0,0
2639,13,6188,4.0,0
5534,39,1373,0.5,0
301,3,1356,4.0,0
3634,19,134370,4.0,0
1874,12,1015,3.5,0
2649,13,6664,2.5,0
4080,23,1784,4.0,0
3825,21,111759,5.0,0
6765,52,2329,5.0,0
6200,43,8623,3.0,0
2783,13,61289,1.0,0
971,4,5903,4.0,0
9727,72,3107,4.0,0
7663,59,5064,2.5,0
4029,23,1266,4.0,0
9480,72,1947,4.0,0
7446,59,968,4.0,0
9332,72,1254,3.0,0
2489,13,595,3.5,0
9515,72,2081,4.0,0
6465,46,3168,3.5,0
9208,72,595,5.0,0
1155,5,36,5.0,0
7019,57,2628,0.5,0
3372,19,6773,4.0,0
8527,67,260,4.0,0
7834,61,489,2.0,0
1990,12,1642,3.0,0
9314,72,1210,5.0,0
3285,19,2628,4.0,0
2502,13,1127,4.0,0
4855,31,6378,2.5,0
7914,61,1367,3.0,0
6193,43,8157,2.5,0
3471,19,52885,5.0,0
9206,72,593,5.0,0
5401,38,6539,4.0,0
9786,72,3471,4.0,0
8784,69,4993,5.0,0
4066,23,1643,4.0,0
4919,31,48394,1.5,0
3700,20,2804,4.5,0
6627,48,733,5.0,0
8518,67,2,4.0,0
458,3,5991,4.0,0
6357,45,728,4.0,0
6307,44,86644,5.0,0
9263,72,953,5.0,0
8036,61,2712,3.0,0
6509,46,7076,3.0,0
4689,31,1641,2.5,0
1844,12,708,2.0,0
9840,72,3844,4.0,0
927,4,1220,4.0,0
2893,15,110,3.0,0
103,2,1197,5.0,0
6000,43,1639,3.5,0
2379,12,33679,3.0,0
7410,59,471,3.5,0
9666,72,2736,3.0,0
3940,23,527,5.0,0
9683,72,2827,3.0,0
3256,19,1527,3.5,0
3673,20,1036,5.0,0
160,2,2571,5.0,0
4566,31,17,2.5,0
3962,23,832,2.0,0
4771,31,3471,2.0,0
8544,67,588,4.0,0
3753,21,4226,5.0,0
2451,13,19,3.5,0
3442,19,35836,2.5,0
3086,18,1196,5.0,0
9131,72,305,2.0,0
108,2,1257,5.0,0
4237,24,318,4.5,0
7232,57,55276,5.0,0
5494,38,68319,1.5,0
548,3,30707,4.0,0
9652,72,2683,3.0,0
9149,72,370,2.0,0
8596,67,2080,3.0,0
525,3,8666,3.0,0
1398,8,1036,4.0,0
1204,5,491,3.0,0
2854,13,86332,2.5,0
693,3,69526,4.0,0
1821,12,531,3.0,0
2528,13,1616,3.5,0
3946,23,543,4.0,0
3412,19,26840,3.5,0
5209,37,32,4.5,0
5660,41,377,3.0,0
5228,37,2959,5.0,0
6578,47,475,4.0,0
4277,25,160,3.0,0
3866,23,7,2.0,0
4825,31,5096,1.5,0
8773,69,4022,5.0,0
969,4,5444,4.0,0
4889,31,8943,3.0,0
5378,38,5528,3.0,0
1302,7,593,4.0,0
3852,22,316,5.0,0
5610,40,5952,4.5,0
8444,66,145,4.0,0
4056,23,1517,5.0,0
7422,59,595,3.0,0
5992,43,1500,3.5,0
7314,58,1250,4.5,0
2549,13,2366,3.5,0
8109,62,110,4.5,0
786,3,96737,4.0,0
7801,61,34,4.0,0
8240,62,44665,4.0,0
1367,8,553,2.0,0
8510,66,5679,4.0,0
6236,43,38038,3.5,0
4152,23,2353,3.0,0
8942,70,2797,4.5,0
1860,12,858,4.0,0
2697,13,32031,3.5,0
3026,18,95,3.0,0
3435,19,32840,4.0,0
5962,43,1223,3.5,0
6404,46,1036,3.5,0
9028,70,71537,0.5,0
534,3,8961,4.0,0
8160,62,4235,4.5,0
4849,31,5989,2.0,0
1833,12,588,4.0,0
4835,31,5459,2.5,0
700,3,71057,4.5,0
8056,61,3076,5.0,0
1316,8,39,3.0,0
223,2,6879,5.0,0
3576,19,103341,4.0,0
9358,72,1320,2.0,0
3059,18,586,2.5,0
1974,12,1515,2.5,0
7599,59,3516,3.0,0
812,3,104243,4.5,0
7379,58,80361,4.0,0
6266,43,48774,3.5,0
2153,12,3033,4.0,0
8849,70,344,2.5,0
113,2,1287,5.0,0
9435,72,1687,4.0,0
6799,53,2716,4.0,0
5877,43,208,2.0,0
761,3,88744,4.0,0
1301,7,592,3.0,0
8664,68,7153,3.5,0
351,3,3879,3.5,0
787,3,96861,3.0,0
4321,25,380,3.0,0
1383,8,785,4.0,0
2462,13,153,1.0,0
1810,12,500,4.0,0
3114,18,1608,4.0,0
6905,56,1721,3.5,0
816,3,106072,4.0,0
551,3,31184,4.0,0
5463,38,50872,4.0,0
7226,57,52973,4.5,0
872,3,130490,3.5,0
3559,19,96079,3.0,0
8283,62,54997,4.5,0
6405,46,1079,5.0,0
953,4,3671,4.0,0
8637,67,3484,4.0,0
998,4,44665,5.0,0
981,4,7153,4.0,0
9697,72,2915,3.0,0
5163,36,587,4.0,0
7365,58,5945,5.0,0
6456,46,3037,5.0,0
1613,9,1343,4.0,0
120,2,1376,5.0,0
6402,46,955,4.5,0
6311,44,88140,5.0,0
3393,19,8464,4.0,0
2695,13,31660,3.5,0
5798,41,2640,3.0,0
4539,30,1682,3.5,0
2742,13,52973,4.0,0
7245,57,56757,4.0,0
8236,62,43396,4.5,0
4282,25,194,3.0,0
9229,72,780,4.0,0
8044,61,2858,5.0,0
7590,59,3421,3.0,0
4928,31,51255,4.0,0
9421,72,1633,3.0,0
5162,36,541,4.0,0
1220,5,780,4.0,0
3061,18,588,2.5,0
6832,54,2501,5.0,0
312,3,2019,5.0,0
2279,12,4812,2.5,0
3446,19,40815,3.0,0
163,2,2643,0.5,0
4365,26,1037,2.5,0
1499,9,454,4.0,0
8713,69,589,5.0,0
2888,14,94959,5.0,0
8034,61,2687,4.0,0
5368,38,5225,4.0,0
5642,41,70,4.0,0
1172,5,219,3.0,0
8045,61,2863,5.0,0
1112,4,122882,5.0,0
1234,5,1120,4.0,0
3215,19,364,2.0,0
6195,43,8360,4.0,0
214,2,6156,2.0,0
9924,74,292,3.0,0
3518,19,79132,3.5,0
8981,70,6377,3.5,0
6354,45,708,4.0,0
4630,31,858,3.0,0
2810,13,70336,0.5,0
373,3,4069,3.0,0
7131,57,7293,3.5,0
5046,34,5015,2.0,0
3238,19,1200,4.0,0
3497,19,64993,5.0,0
5710,41,1372,2.0,0
9422,72,1639,3.0,0
195,2,4535,3.0,0
4623,31,648,3.0,0
5064,35,1704,4.5,0
2895,15,216,4.0,0
1746,12,163,4.0,0
6515,46,7366,5.0,0
2885,14,69757,4.0,0
8666,68,7323,4.5,0
4716,31,2314,1.0,0
2548,13,2355,4.0,0
1465,9,116,5.0,0
4411,27,1247,3.0,0
1510,9,541,4.0,0
6595,47,733,3.0,0
2166,12,3186,2.0,0
106,2,1210,5.0,0
4468,28,1391,5.0,0
2032,12,2042,1.0,0
4279,25,165,3.0,0
2083,12,2413,4.5,0
86,2,480,2.0,0
38,1,6370,4.5,0
9753,72,3260,3.0,0
5764,41,2347,3.0,0
203,2,4993,5.0,0
4061,23,1610,3.0,0
9845,72,3871,2.0,0
4249,24,2694,4.0,0
7651,59,4896,4.0,0
8300,62,60753,4.0,0
3288,19,2716,5.0,0
8241,62,45062,4.0,0
1372,8,593,4.0,0
2387,12,38038,3.5,0
610,3,49278,3.5,0
1292,7,307,4.0,0
5981,43,1302,3.5,0
2074,12,2374,3.0,0
4955,31,61986,2.0,0
299,3,1274,4.5,0
726,3,79293,4.0,0
7530,59,2018,2.5,0
8945,70,2947,4.0,0
2099,12,2500,2.0,0
993,4,34048,2.5,0
1493,9,420,4.0,0
2121,12,2770,4.5,0
3005,17,95167,3.0,0
9405,72,1569,2.0,0
2793,13,66335,4.0,0
140,2,1957,3.5,0
567,3,34319,3.5,0
8091,61,3825,4.0,0
8886,70,1198,5.0,0
5860,43,10,3.0,0
7836,61,509,4.0,0
1193,5,356,4.0,0
4922,31,48780,1.5,0
5220,37,1209,5.0,0
1387,8,875,4.0,0
7870,61,933,5.0,0
2152,12,3020,4.0,0
1405,8,1196,3.0,0
4157,23,2371,5.0,0
8639,67,3555,5.0,0
5286,38,750,3.5,0
1527,9,852,4.0,0
9346,72,1276,4.0,0
9481,72,1951,3.0,0
4998,33,296,4.5,0
3558,19,95654,3.0,0
7582,59,3253,3.5,0
8557,67,788,3.0,0
7758,60,1957,5.0,0
6017,43,1962,3.0,0
833,3,111113,2.5,0
9318,72,1220,5.0,0
8090,61,3798,4.0,0
1760,12,236,3.5,0
4814,31,4464,2.5,0
2509,13,1210,4.5,0
6399,46,943,3.5,0
5354,38,4638,1.0,0
6536,46,60487,3.5,0
6192,43,7981,4.0,0
8917,70,1704,4.0,0
2112,12,2699,3.0,0
8813,69,33794,5.0,0
803,3,103075,3.0,0
8140,62,2427,4.5,0
891,3,148855,4.0,0
3582,19,104841,2.5,0
7315,58,1254,4.0,0
9020,70,59976,2.5,0
5031,34,1247,3.5,0
8806,69,8368,2.5,0
3488,19,60408,2.0,0
3614,19,116899,4.0,0
2933,15,2165,5.0,0
3038,18,293,4.0,0
2500,13,1089,4.5,0
3937,23,514,5.0,0
3918,23,413,3.0,0
50,1,7820,2.5,0
3590,19,108056,4.0,0
3956,23,648,3.0,0
8410,65,87232,5.0,0
1873,12,1013,3.0,0
834,3,111360,4.0,0
4410,27,1240,4.0,0
2195,12,3435,4.0,0
763,3,89745,4.0,0
1261,6,912,4.0,0
4735,31,2683,2.0,0
4461,28,1200,5.0,0
8392,64,98809,3.0,0
1888,12,1079,4.5,0
3493,19,62203,3.5,0
2487,13,592,4.0,0
5470,38,53972,3.0,0
5545,39,3608,4.5,0
7999,61,2291,3.0,0
272,3,593,4.0,0
8139,62,2329,4.5,0
7374,58,37277,3.0,0
8730,69,1258,5.0,0
8626,67,2797,3.0,0
2751,13,54256,3.5,0
4779,31,3736,3.0,0
8513,66,6539,4.5,0
838,3,111759,4.0,0
2794,13,67087,4.0,0
4052,23,1449,3.0,0
8948,70,3263,3.5,0
4264,25,25,4.0,0
8578,67,1566,3.0,0
7871,61,934,4.0,0
8435,65,156607,2.5,0
3524,19,82169,2.0,0
9777,72,3397,3.0,0
4670,31,1292,4.0,0
6662,50,208,2.5,0
1205,5,500,4.0,0
4671,31,1307,3.5,0
4351,26,110,4.0,0
4138,23,2262,3.0,0
1595,9,1259,4.0,0
681,3,66097,4.0,0
2165,12,3174,2.0,0
9236,72,852,3.0,0
6337,45,141,4.0,0
5038,34,2094,3.0,0
747,3,85261,3.0,0
9063,71,99114,3.0,0
6371,45,803,4.0,0
7727,59,8228,4.0,0
8734,69,1527,1.0,0
8059,61,3146,3.0,0
2276,12,4700,3.5,0
680,3,65682,4.0,0
946,4,2985,4.0,0
4480,28,2021,5.0,0
3192,18,7143,4.0,0
6692,50,2706,4.0,0
789,3,97306,4.0,0
3211,19,293,3.0,0
9106,72,193,1.0,0
4387,27,260,2.0,0
1321,8,95,4.0,0
4659,31,1225,3.5,0
5544,39,3476,4.0,0
8307,62,62792,4.0,0
3909,23,349,3.0,0
1699,11,2858,2.5,0
3783,21,48774,4.5,0
2743,13,53000,3.5,0
6255,43,46967,3.0,0
229,2,7143,5.0,0
9815,72,3671,4.0,0
660,3,60684,4.5,0
5626,40,50068,4.0,0
8127,62,1225,3.5,0
8933,70,2469,2.0,0
235,2,8360,4.0,0
7143,57,8636,2.5,0
3850,22,292,5.0,0
2162,12,3105,2.5,0
5421,38,8371,3.0,0
6524,46,8784,4.0,0
1933,12,1265,4.0,0
7358,58,4463,3.0,0
4521,29,55553,3.5,0
8183,62,6807,3.5,0
2351,12,8464,4.0,0
2067,12,2321,3.0,0
9429,72,1663,3.0,0
8867,70,648,2.5,0
3302,19,3751,3.0,0
6005,43,1676,2.5,0
352,3,3948,3.0,0
7902,61,1225,4.0,0
6104,43,3702,3.0,0
6110,43,3977,2.5,0
3218,19,541,4.5,0
911,4,260,3.5,0
1426,8,1385,5.0,0
6705,50,3949,5.0,0
1286,7,185,3.0,0
9531,72,2122,2.0,0
8372,64,5952,5.0,0
6175,43,6786,3.0,0
5420,38,8361,2.0,0
9607,72,2427,1.0,0
2477,13,377,3.5,0
9257,72,934,2.0,0
7682,59,5952,4.5,0
3564,19,97752,3.0,0
8076,61,3397,5.0,0
4417,27,1721,5.0,0
5621,40,48385,4.5,0
4876,31,7361,3.0,0
2737,13,51698,1.5,0
5823,41,2985,3.0,0
6933,57,198,4.5,0
8568,67,1073,4.0,0
6425,46,1513,2.0,0
8006,61,2386,1.0,0
123,2,1465,3.0,0
902,3,171763,3.5,0
7053,57,3945,0.5,0
3035,18,260,3.0,0
7600,59,3524,3.0,0
